UNIDADE,SUBACAO,FONTE,DESPESA,MOD LICITACAO,CREDOR,N.PROCESSO-NE,EMPENHO,DATA NE,DOCUMENT-DC,UGDC,MOD EMPENHO,BANCO,AGENCIA,CONTA,FUNÇÃO,SUBFUNÇÃO,PROGRAMA,AÇÃO,COMPLEMENTO DO EMP.,HISTORICO,Empenhado,Reforco,Anulacao,Saldo Empenho,Liquidado no Exercicio,Empenhos a Liquidar,Pagamentos do Exercicio,Liquidados a Pagar,Total a Pagar,Em Liquidacao
170012 - FES,400903,1600000001,33903977,Não Aplicável,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.031342/2023-69,2025NE006094,2025-09-18,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4009,1,26064 LAFRON  Repactução de Preços relacionada ao Contrato n º 0621SESAUPGE2022 0032757889 tendo como objeto prestação de Serviços de VigilânciaSegurança patrimonial para atender as unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI de forma contínuaRef Janeiro a Julho Informação 2 0064483240,8539.37,0.0,-8539.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Não Aplicável,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.031342/2023-69,2025NE006095,2025-09-18,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4009,1,26010 USSFWB  Repactução de Preços relacionada ao Contrato n º 0621SESAUPGE2022 0032757889 tendo como objeto prestação de Serviços de VigilânciaSegurança patrimonial para atender as unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI de forma contínuaRef Janeiro a Julho Informação 2 0064483240,8536.99,0.0,-8536.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,07719705000102 - PROTECAO MAXIMA VIGILANCIA E SEGURANCA LTDA,0036.000230/2025-28,2025NE004675,2025-08-01,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26051 HBAP Contrato 0626SESAUPGE2022 0032799413 3º TA 0051928164 Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I VI e VII no mês de agosto de 2025 Despacho 0061568516  Informação 2846 0062119486,330479.7,0.0,0.0,330479.7,308447.72,22031.98,308447.72,0.0,22031.98,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,07719705000102 - PROTECAO MAXIMA VIGILANCIA E SEGURANCA LTDA,0036.000230/2025-28,2025NE004676,2025-08-01,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26052 HRRO Contrato 0626SESAUPGE2022 0032799413 3º TA 0051928164 Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I VI e VII no mês de agosto de 2025 Despacho 0061568516  Informação 2846 0062119486,65567.7,0.0,0.0,65567.7,65567.7,0.0,65567.7,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,07719705000102 - PROTECAO MAXIMA VIGILANCIA E SEGURANCA LTDA,0036.000230/2025-28,2025NE004678,2025-08-01,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26017 CEMETRON Contrato 0626SESAUPGE2022 0032799413 3º TA 0051928164 Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I VI e VII no mês de agosto de 2025 Despacho 0061568516  Informação 2846 0062119486,174818.36,0.0,0.0,174818.36,174814.24,4.12,174814.24,0.0,4.12,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,07719705000102 - PROTECAO MAXIMA VIGILANCIA E SEGURANCA LTDA,0036.000230/2025-28,2025NE004679,2025-08-01,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26051 HBAPUNACON Contrato 0626SESAUPGE2022 0032799413 3º TA 0051928164 Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I VI e VII no mês de agosto de 2025 Despacho 0061568516  Informação 2846 0062119486,43703.56,0.0,0.0,43703.56,43703.56,0.0,43703.56,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.000280/2025-13,2025NE000495,2025-02-20,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,6ºTACNTNº0621SESAUPGE2022 Prestação de serviços de vigilânciasegurança patrimonial para atender as unidades administravas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI REF Janeiro a Março2025 CÓD 26057 HRC Informação 306 0056944204,436563.54,0.0,0.0,436563.54,436563.54,0.0,436563.54,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.000280/2025-13,2025NE000496,2025-02-20,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,6ºTACNTNº0621SESAUPGE2022 Prestação de serviços de vigilânciasegurança patrimonial para atender as unidades administravas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI REF Janeiro a Março2025 CÓD 26053 HEURO Informação 306 0056944204,374326.86,0.0,0.0,374326.86,374326.86,0.0,374326.86,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.000280/2025-13,2025NE000497,2025-02-20,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,6ºTACNTNº0621SESAUPGE2022 Prestação de serviços de vigilânciasegurança patrimonial para atender as unidades administravas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI REF Janeiro a Março2025 CÓD 26059 HRGM Informação 306 0056944204,62236.68,0.0,-41491.12,20745.56,20745.56,0.0,20745.56,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.000280/2025-13,2025NE004705,2025-08-01,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26057 HRCCNT Nº 0621SESAUPGE2022 0031870241 Prestação de serviços de vigilânciasegurança patrimonial para atender as unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI de forma contínuaRef Agosto Informação 3167 0062629752,145521.18,0.0,0.0,145521.18,145521.18,0.0,145521.18,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.000280/2025-13,2025NE004707,2025-08-01,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26053 HEURO CNT Nº 0621SESAUPGE2022 0031870241 Prestação de serviços de vigilânciasegurança patrimonial para atender as unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI de forma contínuaRef Agosto Informação 3167 0062629752,124775.62,0.0,0.0,124775.62,124775.62,0.0,124775.62,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.000280/2025-13,2025NE008152,2025-12-08,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26057 HRC 7º TACNT0621SESAUPGE2022 Prestação de serviços de vigilânciasegurança patrimonial para atender as unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI de forma contínua Ref Novembro2025 Informação 1283 SEI nº 0067220891,154129.67,0.0,0.0,154129.67,0.0,154129.67,0.0,0.0,154129.67,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,10585532000191 - IMPACTUAL VIGILANCIA E SEGURANCA LTDA,0036.000280/2025-13,2025NE008153,2025-12-08,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26053 HEURO 7º TACNT0621SESAUPGE2022 Prestação de serviços de vigilânciasegurança patrimonial para atender as unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes I II III e VI de forma contínua Ref Novembro2025 Informação 1283 SEI nº 0067220891,132154.42,0.0,0.0,132154.42,0.0,132154.42,0.0,0.0,132154.42,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,17433496000270 - BELEM RIO SEGURANCA LTDA,0036.000215/2025-80,2025NE008015,2025-12-03,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26055 HICD 4º TACNT0623SESAUPGE2022 Prestação de Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administravas vinculadas à Secretaria de Estado da Saúde Ref Novembro2025 Informação 1191 SEI nº 0067083301,107771.2,0.0,0.0,107771.2,0.0,107771.2,0.0,0.0,107771.2,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,17433496000270 - BELEM RIO SEGURANCA LTDA,0036.000215/2025-80,2025NE008016,2025-12-03,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26054 JPII 4º TACNT0623SESAUPGE2022 Prestação de Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administravas vinculadas à Secretaria de Estado da Saúde Ref Novembro2025 Informação 1191 SEI nº 0067083301,129579.78,0.0,0.0,129579.78,0.0,129579.78,0.0,0.0,129579.78,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,21361698000140 - G.J. SEG VIGILANCIA LTDA - ME,0036.000251/2025-43,2025NE000232,2025-02-10,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,Código 08008  2º TACNT0624SESAUPGE2022 Prestação de Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lote V de forma contínua Ref Janeiro a Março2025 Informação 418 0057122909,125796.06,171997.14,0.0,297793.2,211083.12,86710.08,211083.12,0.0,86710.08,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,21361698000140 - G.J. SEG VIGILANCIA LTDA - ME,0036.000251/2025-43,2025NE008968,2025-12-29,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26008 AMI 3º TACNT0624SESAUPGE2022 Prestação de Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lote V de forma contínua Ref Complemento de Dezembro25 Informação 1659 67822765,8538.12,0.0,0.0,8538.12,0.0,8538.12,0.0,0.0,8538.12,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,21361698000140 - G.J. SEG VIGILANCIA LTDA - ME,0036.101777/2022-05,2025NE000213,2025-02-07,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,Código 08008  2º TACNT0624SESAUPGE2022 Prestação de Serviços de VigilânciaSegurança patrimonial ostensiva armadadesarmada visando atender as necessidades das unidades de saúde e unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lote V de forma contínua Ref Janeiro a Março Informação 418 0057122909,125796.06,0.0,-125796.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,26156245000104 - PROVISA VIGILANCIA E SEGURANÇA LTDA-ME,0036.000237/2025-40,2025NE000063,2025-02-03,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,4ºCNTNº368PGE2020 Prestação de serviços de vigilânciasegurança patrimonial ostensiva e armadadesarmada para atender as unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes III V e VI REF Janeiro a Março2025 COD 61061 Informação 227 0056850609,204939.36,0.0,0.0,204939.36,204939.36,0.0,204939.36,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico,26156245000104 - PROVISA VIGILANCIA E SEGURANÇA LTDA-ME,0036.000237/2025-40,2025NE004786,2025-08-05,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26060 HRSFG 4º TACNT Nº 368PGE2020 Prestação de serviços de vigilânciasegurança patrimonial ostensiva e armadadesarmada para atender as unidades administrativas vinculadas à Secretaria de Estado da Saúde referente aos Lotes III V e VI de forma contínua Ref Agosto Parcial Informação 3344 0062952087,60249.6,0.0,0.0,60249.6,60249.6,0.0,60249.6,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903977,Pregão Eletrônico - Lei n. 14.133/2021,26156245000104 - PROVISA VIGILANCIA E SEGURANÇA LTDA-ME,0036.049206/2025-97,2025NE007945,2025-12-02,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26060 HRSFG Contrato nº 6642025PGESESAU Contratação de empresa especializada na prestação de serviço de vigilânciasegurança patrimonial ostensiva armadadesarmada com efetiva cobertura dos postos designados visando atender as necessidades das unidades hospitalares e administrativas HRSFG III Gerência Regional de Saúde de Vilhena GRS3SESAURO GRS4SESAURO e GRS5SESAURO de forma contínua Ref Setembro residual outubro e novembro25 Informação 1126 0066994282,177324.58,0.0,0.0,177324.58,152639.05,24685.53,152639.05,0.0,24685.53,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação,84555564000180 - KAPITAL SERVICOS TERCEIRIZADOS LTDA - EPP,0036.000173/2025-87,2025NE000111,2025-02-04,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,CODIGO 59059 CONTRATO 6812024PGESESAU Prestação de Serviço de Higienização e Limpeza Hospitalar Laboratorial e Ambulatorial Higienização Conservação Desinfecção de Superfícies e Mobiliários e Recolhimento dos resíduos Grupo D Inf0056798487 Ref Janeiro a Março,195657.93,0.0,-195657.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,07503890000101 - MULTI SERVICE TERCEIRIZAÇÃO LTDA,0036.000194/2025-01,2025NE000205,2025-02-07,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,Código 54054 Contrato nº 1047SESAUPGE2023 0043206368 higienização e limpeza hospitalar laboratorial e ambulatorial higienização conservação desinfecção de superfícies e mobiliários e recolhimento dos resíduos grupo D de forma contínua visando atender o Hospital de Urgência e Emergência Regional de Cacoal HEURO Período de janeiro a março de 2025 Despacho 0056164309 Informação 387 00570936196,412086.09,0.0,0.0,412086.09,295816.12,116269.97,295816.12,0.0,116269.97,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,10973764000117 - OBJETIVO SERVICOS TERCEIRIZADOS EIRELI - ME,0036.041687/2025-92,2025NE007942,2025-12-02,,170012,5 - GLOBAL,001,02757X,0000103330,10,302,2034,4009,1,26058 HRE CNT nº 5842025PGESESAU Serviços de Higienização e Limpeza Hospitalar e assemelhadas Laboratorial e Ambulatorial Higienização Conservação Desinfecção de Superfícies e Mobiliários e Recolhimento Interno dos Resíduos do Grupo ¿D¿ em caráter emergencial RefOutubroNovembro2025 Informação 1124 0066991476,151945.04,0.0,0.0,151945.04,151945.04,0.0,151945.04,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,13273219000106 - M.X.P. USINA DE INCINERACAO DE RES. LTDA - ME,0036.035241/2025-29,2025NE005054,2025-08-11,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26052 HRRO Termo de Contrato nº 5452025PGESESAU Contratação emergencial de uma empresa especializada para a coleta transporte tratamento e destinação final de Resíduos de Serviços de Saúde RSS dos Grupos A B e E de forma contínua para o Hospital de Retaguarda e Rondônia Ref Agosto25 Informação 3406 0063079958,31903.4,0.0,0.0,31903.4,31903.4,0.0,31903.4,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,13273219000106 - M.X.P. USINA DE INCINERACAO DE RES. LTDA - ME,0036.035241/2025-29,2025NE007930,2025-12-02,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26052 HRRO Termo de Contrato nº 5452025PGESESAU Contratação emergencial de uma empresa especializada para a coleta transporte tratamento e destinação final de Resíduos de Serviços de Saúde RSS dos Grupos A B e E de forma contínua para o Hospital de Retaguarda e Rondônia Ref Outubro Novembro25 Informação 1127 0066995451,63806.8,0.0,0.0,63806.8,41435.55,22371.25,41435.55,0.0,22371.25,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,14214776000119 - NORTE AMBIENTAL TRATAMENTO DE RESIDUOS LTDA,0036.012189/2025-32,2025NE004601,2025-07-30,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26058 HRE Contrato nº 1312025PGESESAU 0057523606 Coleta Interna e Externa Recolhimento Transporte Tratamento e Destinação Final dos Resíduos de Serviços de Saúde ¿ RSS Grupos A B e E de forma Emergencial visando atender o Hospital Regional de Extrema HRE no mês de agosto de 2025 Despacho 0062720073 Informação 3239 0062719097,36838.5,0.0,0.0,36838.5,23431.25,13407.25,23431.25,0.0,13407.25,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,14214776000119 - NORTE AMBIENTAL TRATAMENTO DE RESIDUOS LTDA,0036.012189/2025-32,2025NE007691,2025-11-26,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26058 HRE CNTNº 1312025PGESESAU Serviços de Coleta Interna e Externa Recolhimento Transporte Tratamento e Destinação Final dos Resíduos de Serviços de Saúde RSS Grupos A B e E de forma Emergencial visando atender HRE Ref Novembro e Dezembro2025 Informação 992 SEI nº 0066821912,73677.0,0.0,-10000.0,63677.0,0.0,63677.0,0.0,0.0,63677.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,14214776000119 - NORTE AMBIENTAL TRATAMENTO DE RESIDUOS LTDA,0046.000875/2024-61,2025NE000242,2025-02-10,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,Contrato a ser celebrado Contratação de Empresa Especializada na Prestação de Serviços de Coleta Interna e Externa Recolhimento Transporte Tratamento e Destinação Final dos Resíduos de Serviços de Saúde ¿ RSS Grupos A B e E de forma Emergencial visando atender o Laboratório de Fronteira de Rondônia e Hospital Regional de Extrema REF JANEIRO A MARÇO2025 CÓD 59059 Informação 465 0057191080 Termo de Homologação 0056913992 Proposta da empresa 0056716398 Autorização00549278,110515.5,0.0,0.0,110515.5,110515.5,0.0,110515.5,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE000663,2025-02-21,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26054 SCHPSJPII Contrato nº 12662024PGESESAU 0053679181 Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns vinculados a Secretaria de Estado da SaúdeRef Janeiro a Março Informação 189 0056799253,33534.0,0.0,0.0,33534.0,33534.0,0.0,33534.0,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE000671,2025-02-21,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26052 SCHRRO Contrato nº 12662024PGESESAU 0053679181 Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns vinculados a Secretaria de Estado da SaúdeRef Janeiro a Março Informação 189 0056799253,16752.09,0.0,0.0,16752.09,16752.09,0.0,16752.09,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE000673,2025-02-21,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26055 SCHICDContrato nº 12662024PGESESAU 0053679181 Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns vinculados a Secretaria de Estado da SaúdeRef Janeiro a Março Informação 189 0056799253,21424.5,0.0,0.0,21424.5,21424.5,0.0,21424.5,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE000675,2025-02-21,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26008 SCAMI Contrato nº 12662024PGESESAU 0053679181 Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns vinculados a Secretaria de Estado da SaúdeRef Janeiro a Março Informação 189 0056799253,13643.37,0.0,0.0,13643.37,12537.3,1106.07,12537.3,0.0,1106.07,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE000676,2025-02-21,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26017SCCEMETRON Contrato nº 12662024PGESESAU 0053679181 Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns vinculados a Secretaria de Estado da SaúdeRef Janeiro a Março Informação 189 0056799253,22107.6,0.0,0.0,22107.6,22107.6,0.0,22107.6,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE000678,2025-02-21,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26051SCHBAP Contrato nº 12662024PGESESAU 0053679181 Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns vinculados a Secretaria de Estado da SaúdeRef Janeiro a Março Informação 189 0056799253,73451.25,0.0,0.0,73451.25,73451.25,0.0,73451.25,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE000680,2025-02-21,,170012,2 - ESTIMATIVO,001,02757X,0000103330,10,302,2034,4009,1,26058SCHRE Contrato nº 12662024PGESESAU 0053679181 Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns vinculados a Secretaria de Estado da SaúdeRef Janeiro a Março Informação 189 0056799253,8383.5,0.0,0.0,8383.5,6231.54,2151.96,6231.54,0.0,2151.96,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE004846,2025-08-06,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4009,1,26054 SCHPSJPII CNTNº 12662024PGESESAU Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns Ref Agosto2025 Informação 3271 SEI nº 0062788045,11178.0,0.0,0.0,11178.0,11178.0,0.0,11178.0,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE004847,2025-08-06,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4009,1,26052 SCHRRO CNTNº 12662024PGESESAU Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns Ref Agosto2025 Informação 3271 SEI nº 0062788045,5584.03,0.0,0.0,5584.03,5584.03,0.0,5584.03,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE004848,2025-08-06,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4009,1,26055 SCHICD CNTNº 12662024PGESESAU Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns Ref Agosto2025 Informação 3271 SEI nº 0062788045,7141.5,0.0,0.0,7141.5,7141.5,0.0,7141.5,0.0,0.0,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE004850,2025-08-06,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4009,1,26008 SCAMI CNTNº 12662024PGESESAU Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns Ref Agosto2025 Informação 3271 SEI nº 0062788045,4547.79,0.0,0.0,4547.79,0.0,4547.79,0.0,0.0,4547.79,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE004851,2025-08-06,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4009,1,26017 SCCEMETRON CNTNº 12662024PGESESAU Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns Ref Agosto2025 Informação 3271 SEI nº 0062788045,7369.2,0.0,0.0,7369.2,0.0,7369.2,0.0,0.0,7369.2,0.0
170012 - FES,400903,1600000001,33903978,Dispensa de Licitação Lei 14133/2021,24445257000387 - ECOFORT ENGENHARIA AMBIENTAL LTDA,0036.000146/2025-12,2025NE004852,2025-08-06,,170012,1 - ORDINARIO,001,02757X,0000103330,10,302,2034,4009,1,26051 SCHBAP CNTNº 12662024PGESESAU Prestação de serviços de coleta transporte e destinação final dos resíduos sólidos grupo D em volume superior a 100 cem litros dia das unidades de serviços de saúde consideradas Grandes Geradores de resíduos comuns Ref Agosto2025 Informação 3271 SEI nº 0062788045,24483.75,0.0,0.0,24483.75,24483.75,0.0,24483.75,0.0,0.0,0.0
