UNIDADE,FONTE DE RECURSO,DESPESA,NUMERO PROCESSO,DATA,DOCUMENTO,DOC.ORIG.NE,CREDOR,HISTORICO,MOVIMENTO
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-11,2025OB170479,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,85 DIÁRIASPeríodo de Viagem Ida 10122025  Retorno 18122025Porto VelhoVilhenaPorto VelhoRetorno realizar atividades presenciais referentes ao processo de transição do Hospital Regional Adamastor Teixeira Vieira localizado no município de Vilhena A atuação abrangerá reuniões técnicas com as equipes gestoras levantamento e conferência de informações estruturantes verificação de conformidade documental identificação de demandas pendentes avaliação das condições físicas e operacionais da unidade além do acompanhamento dos procedimentos necessários para assegurar a continuidade dos serviços hospitalares durante o período de transiçãoPROC 0036056620202552,21182.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-11,2025OB170502,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,35 DIÁRIASPERÍODO 10122025 A 13122025Itinerário Porto VelhoVilhenaPorto VelhoOrganização do processo ambulatorial e de internção de urgência e emergência bem como implantação do Núcleo Interno de Regulação NIR  do Hospital Regional de VilhenaPROC 0036056688202531,3426.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-12,2025OB170931,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,45 DIARIASPERIODO 09112025 A 13112025Cacoal  Porto Velho CacoalParticipação na 2ª Conexão TechRo  Evento de Tecnologia da Informação e Comunicação do Governo de RondôniPROCESSO 0036052404202538,2002.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-12,2025OB171770,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,35 DIARIASPERIODO 15122025 A 18122025Porto Velho AriquemesJiParanáCacoalRolim de Moura VilhenaPorto VelhoTransporte de Meios Auxiliares de Locomoção Nas Regionais de Saúde I GRS JiParaná II GRS Cacoal III GRS Vilhena IV GRS Ariquemes V GRS Rolim de MouraPROCESSO 0054020834202572,3115.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-12,2025OB171778,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,05 DIARIAPERIODO 15122025 A 15122025JiParanáJaruJiParanáRealizar o acompanhamento de Certificação de Notas e Prestação de Serviços executados por Empresas PrivadasPROCESSO 0036055207202571,489.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-12,2025OB171784,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,05 DIARIAPERIODO 18112025 A 18112025 BuritisPorto VelhoBuritisLevar material coletado para biópsias no Hospital de Base Dr Ary PinheiroPROCESSO 0036050335202528,222.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-12,2025OB171796,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,PAGAMENTO DE DIÁRIAS0036055305202516,712.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-15,2025OB173060,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,35 DIARIASPERIODO 10092025 A 13092025 São Francisco do GuaporéPorto VelhoSão Francisco do GuaporéConduzir os servidores para participação no XII Encontro Estadual de Segurança do Paciente e VIII Encontro Estadual de Controle de Infecção Relacionada à Assistência à Saúde ¿ 2025PROCESSO 0036038297202535,1557.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-16,2025OB174304,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,COMPLEMENTO DE DIARIASPERIODO 20102025 A 29112025Rolim de MouraCacoalRolim de MouraParticipar do Projeto ¿Cuidando de Quem Cuida Uma Jornada Institucional no SUS de Rondônia¿ ¿ Performance para Gestores e Profissionais de SaúdePROCESSO 0036048808202527,8633.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-16,2025OB174310,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 16122025 A 18122025Porto VelhoCacoalVilhenaPorto VelhoTransporte e a entrega de Nutrição Enteral para o hospital Regional de Cacoal Regional de Saúde de Cacoal Regional de Saúde de VilhenaPROCESSO 0036056949202513,3337.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-16,2025OB174316,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 15122025 A 17122025Porto VelhoAriquemesJiParanáRolim de Moura Porto VelhoTransporte de materiais de nutrição enteral para as regionais de saúde de Ariquemes JiParaná e Rolim de MouraPROCESSO 0036056715202576,2225.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-16,2025OB174320,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,35 DIARIASPERIODO 15122025 A 18122025Porto VelhoAriquemesJiParanáCacoal Rolim de MouraVilhenaPorto VelhoTransporte de Materiais de Expediente e Mandados Judiciais para as regionais de saúde de Ariquemes JiParaná Cacoal Rolim de Moura Vilhena e HRCPROCESSO 0036056740202550,3115.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-16,2025OB174323,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,15 DIARIAPERIODO 17122025 A 18122025Porto VelhoExtremaPorto VelhoTransporte de medicamentos e soluções básicas para o Hospital Regional de ExtremaPROCESSO 0036056963202517,667.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-17,2025OB174580,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,15 DIARIAPERIODO 19122025 A 20122025Porto VelhoAriquemesPorto VelhoTransporte de medicamentos soluções básicas e materiais hospitalares para o Centro de Diálise de AriquemesPROCESSO 0036056976202596,1468.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-17,2025OB175279,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,15 DIARIAPERIODO 17122025 A 18122025Porto VelhoExtremaPorto VelhoTransporte de medicamentos e soluções básicas para o Hospital Regional de ExtremaPROCESSO 0036056963202517,801.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-18,2025OB175757,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,15 DIARIAPERIODO 16122025 A 17122025Porto VelhoBuritisPorto VelhoTransporte de materiais de expediente e materiais hospitalares para o Hospital Regional de BuritisPROCESSO 0036056953202581,1335.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-18,2025OB176330,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,15 DIARIAPERIODO 29102025 A 30102025 JiParanáCacoalJiParanáParticipar do Projeto ¿Cuidando de Quem Cuida Uma Jornada Institucional no SUS de Rondônia¿PROCESSO 0036048869202594,1468.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-19,2025OB177323,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 22122025 A 24122025Porto VelhoCacoalPorto VelhoTransporte de materiais de expediente e materiais hospitalares para o Hospital Regional de CacoalPROCESSO 0036057449202507,2225.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-19,2025OB177335,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 29122025 A 31122025Porto VelhoCacoalPorto VelhoTransporte de Materiais de Expediente e Materiais Hospitalares para o Hospital Regional de CacoalPROCESSO 0036057775202514,2225.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-19,2025OB177337,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 22122025 A 24122025Porto VelhoCacoalPorto VelhoTransporte de materiais de expediente e materiais hospitalares para Hospital De Urgência e Emergência Regional De Cacoal Heuro PROCESSO 0036057460202569,2225.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-19,2025OB177341,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 22122025 A 24122025Porto VelhoSão Francisco do GuaporéPorto VelhoTransporte de materiais de expediente e hospitalares para o Hospital Regional de São Francisco do GuaporéPROCESSO 0036057469202570,2225.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-19,2025OB177350,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,05  DIARIAPERIODO  09102025 A 09102025São Francisco do Guaporé Rolim de Moura São Francisco do GuaporéBusca Bolsa de Sangue na Fremeron em Rolim de MouraPROCESSO 0036050082202592,222.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-22,2025OB177525,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 29122025 A 31122025Porto VelhoSão Francisco do GuaporéPorto VelhoTransporte de Materiais de Expediente e Hospitalares para o Hospital Regional de são Francisco do GuaporéPROCESSO 0036057754202591,2225.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-23,2025OB180099,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,DESPESA COM PGTO DE CONCESSÃO DE DIÁRIAS 25PERIODO 15 A 17122025Itinerário Porto VelhoAriquemesJiParanáRolim de Moura Porto VelhoPROCESSO 0036056715202576,1335.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-31,2025NS001356,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,,-1728584.3
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001256/2025-93,2025-12-31,2025OB185847,2025NE000076,PF3349014  -  DIARIAS PESS.CIVIL,45 DIARIASPERIODO 09112025 A 13112025Cacoal  Porto Velho CacoalParticipação na 2ª Conexão TechRo  Evento de Tecnologia da Informação e Comunicação do Governo de RondôniPROCESSO 0036052404202538,2002.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-02-17,2025OB011289,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 12022025 A 14022025Porto VelhoVilhenaPorto VelhoRETORNOEste deslocamento é necessário devido à logística para a realização da avaliação do paciente com especialista considerando que o Governo do Estado de Rondônia estabeleceu uma pactuação com a Secretaria Municipal de Vilhena para a realização de procedimentos cirúrgicos esta medida foi adotada em virtude da alta demanda estadual e da impossibilidade de atender a todas as demandas exclusivamente pelo Hospital de Base Dr Ary PinheiroPROCESSO 0036006991202593,1112.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-03-10,2025OB019760,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,PAGAMENTO DE DESPESA COM 05 DIARIAPERIODO 17022025 A 18022025BURITIS PORTO VELHO BURITIS  RETORNOACOMPANHAR PRESTANDO A DEVIDA ASSISTÊNCIA A PACIENTE  RILLARY FARIA MARTINS DE 05 ANOS DE IDADE APRESENTANDO RETENÇÃO DO DECÚBITO URINÁRIO ACENTUADA EDEMA CORPORAL IMPORTANTE SEPSE URINÁRIA ENCAMINHADA PARA AVALIAÇÃO  E CONDUTA PEDIATRICA NO HOSPITAL INFATIL COSME E DAMIÃO EM PORTO VELHOPROCESSO 0036009000202524,222.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-03-17,2025OB022594,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,25 DIARIASPERIODO 13032025 A 15032025 Porto Velho  Vilhena Porto velhoRETORNODeslocamento de Porto Velho para o município de Vilhena para levar os pacientes e os acompanhantes que necessitam de transporte sanitário para realização da continuidade ao tratamento aos usuários que necessitam de consultas ortopédicas e  avaliação com especialista no Hospital Regional de Vilhena HRVPROCESSO 0036011631202511,1112.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-03-20,2025OB024934,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,05 DIARIAPERIODO 16022025 A 17022025BURITIS PORTO VELHO BURITIS  RETORNOACOMPANHAR PRESTANDO A DEVIDA ASSISTÊNCIA A PACIENTE GUILHERMINA DE FREITAS COM EPISÓDIOS DE HIPOGLICEMIASOFREU QUEDA  CAUSANDO TCE ENCAMINHADO PARA SALA VERMELHA DO HOSPITAL JOÃO PAULO II EM PORTO VELHOPROCESSO 0036009561202523,222.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-03-25,2025OB027096,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,DIÁRIAS PERIODO 19022025 A 19022025EXTREMARO  PORTO VELHORO  EXTREMARO  retornoACOMPANHAR EM CARÁTER DE URGÊNCIA O PACIENTE VANILO RUUS 74 ANOS ATÉ O PONTO SOCORRO DO HOSPITAL JOÃO PAULO II EM PORTO VELHOROPROCESSO 0059000206202521,890.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-03-26,2025OB027596,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,15 DIARIAPERIODO 10022025 A 11022025Porto VelhoVilhenaPorto VelhoRETORNOLevar a paciente e acompanhante que necessitam de transporte sanitário para realização de avaliação com especialista em artroplastia de joelho no Hospital Regional de Vilhena HRV PROCESSO 0036005341202521,1112.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-01,2025OB030086,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,15 DIARIAPERIODO 20032025 A 21032025Porto Velho Ouro Preto do OesteCacoalPorto VelhoRETORNORealizar o deslocamento de cinco 5 pacientes juntamente com seus respectivos acompanhantes que irão realizar exames de ressonância magnética no município de Ouro Preto do Oeste em atendimento à determinação dos mandados judiciais anexosPROCESSO 0036013177202525,667.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-03,2025OB031207,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,PAGAMENTO DAS DIARIASPROC0036015552202571,1557.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-03,2025OB031286,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,PAGAMENTO DAS DIARIASPROC0036011337202500,222.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-03,2025OB031502,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,05 DIARIAPERIODO 01032025 A 01032025São Francisco do Guaporé Cacoal São Francisco do Guaporé  RETORNOACOMPANHAR E PRESTAR DEVIDA ASSISTÊNCIA AO PACIENTE GENESIO RIBEIRO COM DIAGNÓSTICO DE SINDROME COLECISTICA ENCAMINHADO AO HEUROHOSPÍTAL DE URGÊNCIA E EMERGÊNCIA NA CIDADE DE CACOALPROCESSO 0036011962202543,222.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-09,2025OB034221,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,05 DIARIAPERIODO 17022025 A 17022025São Francisco do Guaporé Cacoal São Francisco do Guaporé  RETORNOACOMPANHAR E PRESTAR DEVIDA ASSISTÊNCIA AO PACIENTE EZEQUIAS FERREIRA CAVALCANTE COM DIAGNÓSTICO DE TRAUMA DE CABEÇA ENCAMINHADO AO HEURO NA CIDADE DE CACOALPROCESSO 0036010122202563,445.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-09,2025OB034245,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,050 DIARIASBURITIS PORTO VELHO BURITIS  RETORNOJUSTIFICASE O DESLOCAMENTO DA SERVIDORA CONSIDERANDO A NECESSIDADE DE ACOMPANHAR PRESTANDO A DEVIDA ASSISTÊNCIA AO PACIENTE JOSÉ FERREIRA DE SOUZA ENCONTRADO EM VIA PÚBLICA APÓS ACIDENTE DE TRÂNSITO ENCAMINHADO PARA  SALA VERMELHA DO HOSPITAL JOÃO PAULO II,222.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-11,2025OB035575,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,05 DIARIA EM DOBRO PERIODO 19032025 A 19032025EXTREMA PORTO VELHO EXTREMA  RETORNOACOMPANHAR EM CARÁTER DE URGÊNCIA O PACIENTE NELSON ALVES DE MELO 53 ANOS ATÉ O PONTO SOCORRO DO HOSPITAL JOÃO PAULO II EM PORTO VELHOROPROCESSO 0059000280202547,934.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-14,2025OB035862,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,05 DIARIAPERIODO 21032025 A 21032025São Francisco do Guaporé Cacoal São Francisco do Guaporé  RETORNOACOMPANHAR E PRESTAR A DEVIDA ASSISTÊNCIA A PACIENTE VALERIA CALDERON CRUZ COM DIAGNÓSTICO DE TAQUICARDIA ENCAMINHADO AO HEURO NA CIDADE DE CACOALPROCESSO 0036014844202597,445.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,33901414  DIARIAS NO PAIS(DENTRO DO ESTADO),0036.001266/2025-29,2025-04-15,2025OB036945,2025NE000114,PF3349014  -  DIARIAS PESS.CIVIL,05 DIARIAPERIODO 27032025 A 27032025BURITIS PORTO VELHO BURITIS  RETORNOACOMPANHAR PRESTANDO A DEVIDA ASSISTÊNCIA AO PACIENTE JOAREZ DE RAMOS COM TCE FRATURA DE BASE DE CRÂNIO ENCAMINHADO PARA AVALIAÇÃO E CONDUTA DO NEUROLOGISTA NO HOSPITAL JOÃO PAULO II EM PORTO VELHO PROCESSO 0036015705202581,222.5
